	dataset	model	dataset_method	forget_set_size	patch_size	pretrain_iters	pretrain_lr	unlearn_method	exp_name	train_iters	k	factor	kd_T	gamma	alpha	msteps	delete_acc	delete_err	manip_acc	test_acc	manip_clean_acc	test_clean_acc	test_retain_acc	deletion_size	unlearn_time	train_clean_acc	ascLRscale	SSDdampening	selectwt
5168	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.04	0.04	0.008	0.015			0.6029591836734693	25	39.581278531	0.84046		100.0	1000.0
5169	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	150	39.770940116000006	0.01		1.0	10.0
5170	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		10.0	100	0.5333333333333333	0.5333333333333333	0.004	0.585			0.7428571428571429	75	431.96111562100003	0.9946			
5171	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.5	0.5	0.004	0.645			0.7442857142857143	50	111.60387273399999	0.99462		5000.0	500.0
5172	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	5						0.5333333333333333	0.5333333333333333	0.004	0.645			0.7442857142857143	75	395.8212347629999	0.99462	10.0		
5173	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.38	0.38	0.108	0.71			0.7446938775510205	50	431.10215144100005	0.99526	0.1		
5174	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	125	39.425383516	0.01		0.1	1.0
5175	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		10.0	100	0.496	0.496	0.004	0.58			0.7420408163265306	250	435.24341584999985	0.9946			
5176	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	75	39.520000642	0.01		0.5	0.1
5177	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		10.0	100	0.4857142857142857	0.4857142857142857	0.004	0.575			0.7422448979591837	175	444.6573554760001	0.9946			
5178	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		0.1	100	0.51	0.51	0.24	0.74			0.7452040816326531	100	1149.444902975	0.996			
5179	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	-1						0.49	0.49	0.004	0.645			0.7442857142857143	100	920.7576629859999	0.99462	0.5		
5180	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.49	0.49	0.004	0.645			0.7441836734693877	100	221.58180681300004	0.99462	1.0		
5181	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	-1						0.44	0.44	0.364	0.735			0.7438775510204082	125	924.071451826	0.99656	0.05		
5182	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.48	0.48	0.004	0.645			0.7441836734693877	200	148.298753622	0.99462		10000.0	10000.0
5183	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	CF	unlearn	1500	13						0.4866666666666667	0.4866666666666667	0.232	0.705			0.743265306122449	150	598.7857413130001	0.99588			
5184	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.45	0.45	0.468	0.735			0.7428571428571429	200	572.613610114	0.9971	0.001		
5185	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.49	0.49	0.004	0.645			0.7442857142857143	100	94.13748694099999	0.99462		100000.0	100000.0
5186	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		0.1	100	0.456	0.456	0.9	0.795			0.745	250	1107.98944087	0.99928			
5187	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.008888888888888889	0.008888888888888889	0.008	0.015			0.5959183673469388	225	39.787543593	0.83372		500.0	100.0
5188	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	-1						0.5	0.5	0.136	0.675			0.7497959183673469	50	953.6872770599999	0.99536	0.05		
5189	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	100	144.390285659	0.01		0.5	1.0
5190	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.17	0.17	0.092	0.275			0.6570408163265307	200	39.69023396	0.91962		500.0	100.0
5191	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.5333333333333333	0.5333333333333333	0.004	0.645			0.7441836734693877	75	39.659982965000005	0.99462		100000.0	10000.0
5192	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.48	0.48	0.004	0.645			0.7441836734693877	125	39.521150207	0.99462		500000.0	1000000.0
5193	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	250	171.546280043	0.01		0.05	0.1
5194	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.37387755102040815	25	107.67794877899999	0.46008		250.0	500.0
5195	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.4228571428571429	0.4228571428571429	0.376	0.735			0.7461224489795918	175	221.553448075	0.99662	0.01		
5196	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	150	39.712247673	0.01		0.5	1.0
5197	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	5						0.5066666666666667	0.5066666666666667	0.012	0.67			0.7458163265306123	75	299.19308912400004	0.99482	0.001		
5198	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.012346938775510205	175	39.894438115	0.01234		250.0	50.0
5199	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	-1						0.4228571428571429	0.4228571428571429	0.472	0.74			0.7472448979591837	175	354.8587759619999	0.99708	0.001		
5200	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.6	0.6	0.004	0.645			0.7442857142857143	25	106.858568611	0.99462		1000.0	10000.0
5201	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	50	147.016429668	0.01		0.1	0.1
5202	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	5						0.475	0.475	0.02	0.705			0.7462244897959184	200	400.05834548300004	0.99484	0.05		
5203	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		0.001	100	0.48	0.48	0.008	0.645			0.7433673469387755	100	887.1366284139999	0.99482			
5204	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.51	0.51	0.028	0.645			0.7438775510204082	100	111.867573361	0.99472		1000.0	1000.0
5205	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	CF	unlearn	1500	13						0.44	0.44	0.192	0.695			0.7452040816326531	125	450.290373562	0.9957			
5206	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.5333333333333333	0.5333333333333333	0.004	0.645			0.7442857142857143	75	143.940490303	0.99462		10000000.0	1000000.0
5207	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	25	107.433116941	0.01		10.0	100.0
5208	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.49	0.49	0.004	0.645			0.7442857142857143	100	109.69946264999999	0.99462		500000.0	100000.0
5209	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.5	0.5	0.004	0.645			0.7442857142857143	50	93.940371397	0.99462		500000.0	100000.0
5210	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.49	0.49	0.004	0.645			0.7442857142857143	100	111.686426186	0.99462		50000.0	10000.0
5211	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.4857142857142857	0.4857142857142857	0.004	0.645			0.7441836734693877	175	39.583541733000004	0.99462		100000.0	1000000.0
5212	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	-1						0.415	0.415	0.636	0.745			0.7473469387755102	200	354.63491029600004	0.99784	0.05		
5213	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		1.0	100	0.4857142857142857	0.4857142857142857	0.004	0.645			0.7468367346938776	175	458.57139282	0.99478			
5214	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.4857142857142857	0.4857142857142857	0.004	0.645			0.7441836734693877	175	223.03819829300002	0.99462	0.5		
5215	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		0.001	100	0.47	0.47	0.012	0.675			0.7440816326530613	200	457.18798509999993	0.99484			
5216	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	175	39.755704716000004	0.01		50.0	100.0
5217	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.48	0.48	0.004	0.645			0.7441836734693877	150	39.20491325	0.99462		100000.0	10000.0
5218	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		0.5	100	0.496	0.496	0.268	0.745			0.7456122448979592	125	863.1525206000003	0.99614			
5219	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	-1						0.48	0.48	0.004	0.645			0.7442857142857143	125	706.2972681629998	0.99462	0.5		
5220	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.49	0.49	0.004	0.645			0.7442857142857143	100	111.40762323300001	0.99462		5000000.0	1000000.0
5221	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	5						0.48	0.48	0.004	0.645			0.7441836734693877	150	158.68731449299997	0.99462	10.0		
5222	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.475	0.475	0.132	0.445			0.6837755102040817	200	148.386555466	0.96562		100.0	1000.0
5223	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	175	39.328047696	0.01		0.05	0.1
5224	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	5						0.496	0.496	0.004	0.645			0.7440816326530613	250	383.92412903900004	0.99462	1.0		
5225	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.48	0.48	0.004	0.645			0.7442857142857143	125	403.63936438399986	0.99462	10.0		
5226	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		0.05	100	0.44	0.44	0.484	0.765			0.7439795918367347	150	1184.3358625399999	0.99724			
5227	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.48	0.48	0.004	0.645			0.7441836734693877	200	39.659216386	0.99462		1000000.0	100000.0
5228	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.49777777777777776	0.49777777777777776	0.004	0.645			0.7440816326530613	225	539.9933116500001	0.99462	0.1		
5229	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	EU	unlearn	1500	5						0.5	0.5	0.008	0.59			0.7290816326530613	50	323.49896189599997	0.99456			
5230	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	EU	unlearn	1500	5						0.48	0.48	0.008	0.595			0.7287755102040816	100	179.96736770199993	0.99468			
5231	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	150	39.616803357	0.01		10.0	10.0
5232	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	-1						0.48	0.48	0.04	0.635			0.7473469387755102	25	353.0279979959999	0.99492	0.001		
5233	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	50	38.991117347	0.01004		100.0	10.0
5234	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	150	146.891410127	0.01		50.0	100.0
5235	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	EU	unlearn	6000	-1						0.3111111111111111	0.3111111111111111	0.696	0.765			0.7434693877551021	225	3461.6666603649987	0.9982			
5236	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	25	146.92460203299999	0.01		50.0	100.0
5237	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	125	40.037750308999996	0.01		1.0	1.0
5238	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.496	0.496	0.004	0.645			0.7440816326530613	250	526.651046868	0.99462	0.5		
5239	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	225	40.01743424	0.01		0.010000000000000002	0.1
5240	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	150	39.911575102	0.01		0.05	0.1
5241	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	5						0.5	0.5	0.004	0.645			0.7442857142857143	50	395.6818113520001	0.99462	10.0		
5242	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.63	0.63	0.188	0.515			0.708265306122449	200	39.528243898	0.98734		500.0	1000.0
5243	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.2556122448979592	50	39.481555759	0.30336		250.0	50.0
5244	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.6	0.6	0.004	0.645			0.7441836734693877	25	40.233184451	0.99462		50000.0	10000.0
5245	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	CF	unlearn	1500	-1						0.4	0.4	0.176	0.675			0.7492857142857143	75	705.7329469950001	0.99558			
5246	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.3333333333333333	0.3333333333333333	0.116	0.7			0.7454081632653061	75	563.4986762290001	0.99524	0.001		
5247	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.0163265306122449	75	149.277498084	0.01674		10.0	100.0
5248	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		0.1	100	0.54	0.54	0.192	0.705			0.7460204081632653	50	854.3396367700002	0.99574			
5249	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.37333333333333335	0.37333333333333335	0.26	0.71			0.7442857142857143	150	221.42619152499995	0.996	0.001		
5250	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	CF	unlearn	1500	-1						0.4066666666666667	0.4066666666666667	0.38	0.69			0.7494897959183674	150	971.201830678	0.99662			
5251	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.496	0.496	0.004	0.645			0.7441836734693877	250	213.78945673200002	0.99462	1.0		
5252	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.48	0.48	0.004	0.635			0.7444897959183674	200	143.60411746	0.99462		5000.0	500.0
5253	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.014693877551020407	100	149.002865728	0.01546		50.0	50.0
5254	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	BadT	unlearn	1500	-1						0.45	0.45	0.02	0.615			0.7453061224489796	100	1945.495368398	0.9948			
5255	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		0.05	100	0.44	0.44	0.208	0.72			0.7453061224489796	75	881.6044786399997	0.99586			
5256	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		0.001	100	0.49333333333333335	0.49333333333333335	0.008	0.685			0.7444897959183674	225	1141.9953983430005	0.9948			
5257	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01969387755102041	75	39.487791793999996	0.01868		100.0	10.0
5258	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.5	0.5	0.004	0.645			0.7442857142857143	50	431.18250666899996	0.99462	0.5		
5259	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	-1						0.48	0.48	0.004	0.645			0.7441836734693877	150	339.11147399999993	0.99462	5.0		
5260	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	25	105.35108063	0.01		1.0	10.0
5261	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.013265306122448979	100	148.64612218599999	0.01314		10.0	100.0
5262	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	125	39.541098999	0.01		1.0	10.0
5263	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	250	173.115896833	0.01		1.0	10.0
5264	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	100	144.520523049	0.01		5.0	1.0
5265	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		1.0	100	0.5	0.5	0.004	0.65			0.7454081632653061	50	907.791491198	0.99476			
5266	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	5						0.5066666666666667	0.5066666666666667	0.012	0.68			0.7460204081632653	75	159.43806585700005	0.99482	0.1		
5267	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	25	105.48806252899999	0.01		50.0	50.0
5268	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	EU	unlearn	1500	5						0.5257142857142857	0.5257142857142857	0.128	0.685			0.7283673469387755	175	180.14627961000002	0.99522			
5269	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		0.1	100	0.4666666666666667	0.4666666666666667	0.48	0.76			0.7455102040816326	150	458.4962506210001	0.99716			
5270	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.36	0.36	0.048	0.66			0.7442857142857143	50	221.41551219199997	0.99498	0.01		
5271	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		1.0	100	0.48	0.48	0.004	0.655			0.7464285714285714	200	1150.8511093369998	0.9948			
5272	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.4857142857142857	0.4857142857142857	0.004	0.645			0.7442857142857143	175	39.266221085	0.99462		5000.0	10000.0
5273	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.48	0.48	0.004	0.645			0.7441836734693877	125	39.629503164	0.99462		100000.0	1000000.0
5274	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	EU	unlearn	1500	5						0.39	0.39	0.216	0.69			0.7303061224489796	200	180.792385642	0.9956			
5275	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.41714285714285715	0.41714285714285715	0.708	0.815			0.7409183673469387	175	221.376581453	0.99796	0.1		
5276	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	5						0.4742857142857143	0.4742857142857143	0.012	0.7			0.7459183673469387	175	399.765107946	0.9948	0.01		
5277	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	-1						0.48	0.48	0.004	0.645			0.7442857142857143	125	701.039161973	0.99462	5.0		
5278	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.18510204081632653	225	143.191959817	0.219		250.0	50.0
5279	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.48	0.48	0.004	0.645			0.7441836734693877	200	39.51062303	0.99462		50000.0	100000.0
5280	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.044	0.12			0.7035714285714286	75	39.548232938999995	0.97084		1000.0	1000.0
5281	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	50	143.513322492	0.01		5.0	10.0
5282	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.49777777777777776	0.49777777777777776	0.004	0.645			0.7440816326530613	225	171.723910531	0.99462		500000.0	100000.0
5283	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.36	0.36	0.096	0.685			0.7452040816326531	75	586.664481498	0.99518	0.01		
5284	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	Scrub	unlearn	1500	-1		4		5.0	100	0.428	0.428	0.24	0.71			0.7479591836734694	250	457.97287198000004	0.99564			
5285	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.028	0.04			0.521734693877551	250	40.328010158	0.69274		500.0	50.0
5286	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	75	39.819954767	0.01		0.1	1.0
5287	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.6	0.6	0.004	0.64			0.7440816326530613	25	112.225889404	0.99462		5000.0	500.0
5288	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.49	0.49	0.004	0.645			0.7442857142857143	100	93.78674740100001	0.99462		100000.0	1000000.0
5289	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	-1						0.24	0.24	0.132	0.72			0.7448979591836735	25	941.332683589	0.99532	0.5		
5290	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.01020408163265306	25	105.54403294	0.01		0.05	0.1
5291	CIFAR100	resnetwide28x10	labeltargeted	250	3	6000	0.025	AscentLearn	unlearn	1500	13						0.4311111111111111	0.4311111111111111	0.72	0.765			0.7456122448979592	225	222.73447412900003	0.99832	0.01		
